0 750 375 750 375
1 750 375 750 375
2 750 375 750 375
3 750 377 750 373
4 752.59 378 747.41 372
5 752.59 378 747.41 372
6 752.59 378 747.41 372
7 750.124 378 749.876 372
8 750.124 378 749.876 372
9 750.124 377 749.876 373
10 750.124 377 749.876 373
11 750.124 375 749.876 375
12 750.124 376 749.876 374
13 750.124 376 749.876 374
14 759.344 376 740.656 374
15 753.221 376 746.779 374
16 753.221 376 746.779 374
17 753.221 376 746.779 374
18 753.221 376 746.779 374
19 753.221 376 746.779 374
20 753.221 377 746.779 373
21 753.221 376 746.779 374
22 753.221 376 746.779 374
23 753.221 376 746.779 374
24 753.221 377 746.779 373
25 753.221 377 746.779 373
26 753.221 378 746.779 372
27 753.221 378 746.779 372
28 753.221 379 746.779 371
29 753.221 379 746.779 371
30 753.221 379 746.779 371
31 753.221 379 746.779 371
32 753.221 379 746.779 371
33 753.221 380 746.779 370
34 753.221 379 746.779 371
35 753.221 379 746.779 371
36 751.4 376 748.6 374
37 751.4 375 748.6 375
38 751.4 375 748.6 375
39 751.4 375 748.6 375
40 751.4 374 748.6 376
41 751.4 374 748.6 376
42 751.4 374 748.6 376
43 751.4 372 748.6 378
44 751.4 373 748.6 377
45 751.4 373 748.6 377
46 751.4 374 748.6 376
47 751.4 373 748.6 377
48 751.4 376 748.6 374
49 751.4 375 748.6 375
50 751.4 375 748.6 375
51 751.4 376 748.6 374
52 751.4 376 748.6 374
53 751.4 374 748.6 376
54 751.4 374 748.6 376
55 751.4 375 748.6 375
56 751.4 374 748.6 376
57 751.4 374 748.6 376
58 751.4 374 748.6 376
59 751.4 375 748.6 375
60 751.4 373 748.6 377
61 751.4 372 748.6 378
62 751.4 373 748.6 377
63 751.4 373 748.6 377
64 751.4 372 748.6 378
65 751.4 369 748.6 381
66 751.4 368 748.6 382
67 751.4 369 748.6 381
68 751.4 369 748.6 381
69 751.4 369 748.6 381
70 751.4 368 748.6 382
71 751.4 368 748.6 382
72 751.4 368 748.6 382
73 751.4 369 748.6 381
74 751.4 367 748.6 383
75 751.4 366 748.6 384
76 751.4 366 748.6 384
77 751.4 367 748.6 383
78 751.4 367 748.6 383
79 751.4 366 748.6 384
80 751.4 367 748.6 383
81 751.4 367 748.6 383
82 751.4 367 748.6 383
83 751.4 369 748.6 381
84 751.4 370 748.6 380
85 751.4 369 748.6 381
86 751.4 369 748.6 381
87 751.4 370 748.6 380
88 751.4 370 748.6 380
89 751.4 370 748.6 380
90 751.4 371 748.6 379
91 751.4 371 748.6 379
92 751.4 371 748.6 379
93 751.4 371 748.6 379
94 738.307 372 761.693 378
95 738.307 370 761.693 380
96 738.307 371 761.693 379
97 738.307 370 761.693 380
98 738.307 369 761.693 381
99 738.307 367 761.693 383
100 738.307 365 761.693 385
101 738.307 364 761.693 386
102 738.307 364 761.693 386
103 738.307 364 761.693 386
104 738.307 364 761.693 386
105 738.307 364 761.693 386
106 738.307 365 761.693 385
107 738.307 366 761.693 384
108 738.307 366 761.693 384
109 738.307 367 761.693 383
110 738.307 370 761.693 380
111 738.307 370 761.693 380
112 738.307 369 761.693 381
113 738.307 371 761.693 379
114 738.307 370 761.693 380
115 738.307 370 761.693 380
116 738.307 370 761.693 380
117 738.307 370 761.693 380
118 738.307 371 761.693 379
119 738.307 371 761.693 379
120 738.307 371 761.693 379
121 738.307 371 761.693 379
122 738.307 373 761.693 377
123 738.307 375 761.693 375
124 738.307 372 761.693 378
125 738.307 372 761.693 378
126 738.307 372 761.693 378
127 738.307 372 761.693 378
128 738.307 372 761.693 378
129 738.307 372 761.693 378
130 738.307 371 761.693 379
131 738.307 370 761.693 380
132 738.307 370 761.693 380
133 738.307 369 761.693 381
134 738.307 369 761.693 381
135 738.307 368 761.693 382
136 738.307 367 761.693 383
137 738.307 367 761.693 383
138 738.307 367 761.693 383
139 738.307 368 761.693 382
140 738.307 368 761.693 382
141 738.307 368 761.693 382
142 738.307 369 761.693 381
143 738.307 370 761.693 380
144 738.307 371 761.693 379
145 746.256 370 753.744 380
146 746.256 369 753.744 381
147 746.256 368 753.744 382
148 746.256 367 753.744 383
149 746.256 368 753.744 382
150 746.256 369 753.744 381
151 746.256 371 753.744 379
152 746.256 371 753.744 379
153 746.256 373 753.744 377
154 746.256 371 753.744 379
155 746.256 370 753.744 380
156 746.256 370 753.744 380
157 746.256 371 753.744 379
158 746.256 371 753.744 379
159 746.256 371 753.744 379
160 746.256 373 753.744 377
161 746.256 372 753.744 378
162 746.256 372 753.744 378
163 746.256 373 753.744 377
164 746.256 374 753.744 376
165 746.256 374 753.744 376
166 746.256 375 753.744 375
167 746.256 376 753.744 374
168 746.256 376 753.744 374
169 746.256 375 753.744 375
170 746.256 375 753.744 375
171 746.256 375 753.744 375
172 746.256 376 753.744 374
173 746.256 377 753.744 373
174 746.256 377 753.744 373
175 746.256 379 753.744 371
176 758.419 378 741.581 372
177 758.419 378 741.581 372
178 758.419 376 741.581 374
179 758.419 374 741.581 376
180 758.419 373 741.581 377
181 758.419 374 741.581 376
182 758.419 373 741.581 377
183 758.419 375 741.581 375
184 758.419 375 741.581 375
185 758.419 375 741.581 375
186 758.419 375 741.581 375
187 758.419 376 741.581 374
188 758.419 375 741.581 375
189 758.419 376 741.581 374
190 759.85 377 740.15 373
191 759.85 377 740.15 373
192 759.85 377 740.15 373
193 759.85 377 740.15 373
194 759.973 376 740.027 374
195 759.973 375 740.027 375
196 759.973 375 740.027 375
197 759.973 375 740.027 375
198 759.973 375 740.027 375
199 759.973 373 740.027 377
200 759.973 373 740.027 377
201 759.973 373 740.027 377
202 759.973 373 740.027 377
203 759.973 373 740.027 377
204 759.056 373 740.944 377
205 759.056 373 740.944 377
206 759.056 371 740.944 379
207 759.056 372 740.944 378
208 759.056 372 740.944 378
209 759.056 373 740.944 377
210 759.056 373 740.944 377
211 759.056 371 740.944 379
212 759.056 371 740.944 379
213 759.056 367 740.944 383
214 759.056 368 740.944 382
215 759.056 368 740.944 382
216 759.056 368 740.944 382
217 759.056 368 740.944 382
218 759.056 369 740.944 381
219 759.056 368 740.944 382
220 759.056 367 740.944 383
221 759.056 367 740.944 383
222 759.056 365 740.944 385
223 759.056 365 740.944 385
224 759.056 365 740.944 385
225 759.056 364 740.944 386
226 759.056 364 740.944 386
227 759.056 363 740.944 387
228 759.056 363 740.944 387
229 759.056 363 740.944 387
230 759.056 365 740.944 385
231 759.056 363 740.944 387
232 759.056 364 740.944 386
233 769.414 363 730.586 387
234 766.573 364 733.427 386
235 766.573 364 733.427 386
236 766.573 364 733.427 386
237 766.573 362 733.427 388
238 766.573 363 733.427 387
239 766.573 363 733.427 387
240 766.573 364 733.427 386
241 766.573 363 733.427 387
242 766.573 363 733.427 387
243 766.573 363 733.427 387
244 766.573 362 733.427 388
245 766.573 362 733.427 388
246 766.573 361 733.427 389
247 766.573 361 733.427 389
248 766.573 359 733.427 391
249 766.573 358 733.427 392
250 766.573 358 733.427 392
251 766.573 357 733.427 393
252 766.573 357 733.427 393
253 766.573 357 733.427 393
254 766.573 354 733.427 396
255 766.573 354 733.427 396
256 766.573 353 733.427 397
257 766.573 354 733.427 396
258 766.573 355 733.427 395
259 766.573 352 733.427 398
260 766.573 351 733.427 399
261 766.573 351 733.427 399
262 766.573 351 733.427 399
263 766.573 350 733.427 400
264 766.573 351 733.427 399
265 766.573 350 733.427 400
266 766.573 349 733.427 401
267 766.573 349 733.427 401
268 766.573 349 733.427 401
269 766.573 349 733.427 401
270 766.573 351 733.427 399
271 766.573 351 733.427 399
272 766.573 351 733.427 399
273 766.573 351 733.427 399
274 766.573 353 733.427 397
275 766.573 351 733.427 399
276 766.573 350 733.427 400
277 766.573 351 733.427 399
278 766.573 350 733.427 400
279 766.573 349 733.427 401
280 766.573 348 733.427 402
281 780.147 348 719.853 402
282 780.147 348 719.853 402
283 780.147 347 719.853 403
284 780.147 348 719.853 402
285 767.26 347 732.74 403
