0 0
0.022714 0
0.045428 0
0.068142 0
0.090856 0
0.11357 0
0.136284 0
0.158998 0
0.181712 0
0.204426 0
0.22714 0
0.249854 0
0.272568 0
0.295282 0
0.317996 0
0.34071 0
0.363424 0
0.386138 0
0.408852 0
0.431566 0
0.45428 0
0.476994 0
0.499708 0
0.522422 0
0.545136 0
0.56785 0
0.590564 0
0.613278 0
0.635992 0
0.658706 0
0.68142 0
0.704134 0
0.726848 0
0.749562 0
0.772276 0
0.79499 0
0.817704 0
0.840418 0
0.863132 0
0.885846 0
0.90856 0.0029144
0.931274 0.0336863
0.953988 0.181731
0.976702 0.55521
0.999416 1.13496
1.02213 1.79077
1.04484 2.36534
1.06756 2.70303
1.09027 2.85809
1.11299 2.79569
1.1357 2.67706
1.15841 2.46794
1.18113 2.26269
1.20384 2.05624
1.22656 1.87174
1.24927 1.70931
1.27198 1.56405
1.2947 1.43842
1.31741 1.31698
1.34013 1.21838
1.36284 1.14517
1.38555 1.08364
1.40827 1.01789
1.43098 0.974031
1.4537 0.933477
1.47641 0.909143
1.49912 0.873735
1.52184 0.865812
1.54455 0.84805
1.56727 0.838337
1.58998 0.82526
1.61269 0.818065
1.63541 0.82721
1.65812 0.827084
1.68084 0.837238
1.70355 0.851739
1.72626 0.858715
1.74898 0.882066
1.77169 0.899865
1.79441 0.930545
1.81712 0.952235
1.83983 0.976785
1.86255 1.00695
1.88526 1.03652
1.90798 1.06323
1.93069 1.09537
1.9534 1.11837
1.97612 1.14332
1.99883 1.17173
2.02155 1.19913
2.04426 1.21754
2.06697 1.22996
2.08969 1.24076
2.1124 1.24808
2.13512 1.25296
2.15783 1.25104
2.18054 1.2412
2.20326 1.22855
2.22597 1.21095
2.24869 1.19953
2.2714 1.17821
2.29411 1.16107
2.31683 1.13762
2.33954 1.11315
2.36226 1.09448
2.38497 1.08009
2.40768 1.05823
2.4304 1.04505
2.45311 1.02834
2.47583 1.01913
2.49854 1.00911
2.52125 0.999379
2.54397 0.990865
2.56668 0.99581
2.5894 0.983796
2.61211 0.983774
2.63482 0.98513
2.65754 0.99073
2.68025 0.984726
2.70297 0.988588
2.72568 0.991873
2.74839 1.00171
2.77111 1.00966
2.79382 1.01068
2.81654 1.02187
2.83925 1.03219
2.86196 1.03239
2.88468 1.04299
2.90739 1.0474
2.93011 1.053
2.95282 1.05711
2.97553 1.06281
2.99825 1.06551
3.02096 1.06515
3.04368 1.07102
3.06639 1.07144
3.08911 1.06956
3.11182 1.06782
3.13453 1.06684
3.15725 1.06786
3.17996 1.06555
3.20268 1.06005
3.22539 1.05621
3.2481 1.05688
3.27082 1.05244
3.29353 1.04337
3.31625 1.03924
3.33896 1.03565
3.36167 1.03237
3.38439 1.02948
3.4071 1.0243
3.42982 1.0192
3.45253 1.01675
3.47524 1.00878
3.49796 1.00659
3.52067 1.0032
3.54339 1.00079
3.5661 1.00202
3.58881 0.998586
3.61153 1.00088
3.63424 1.00002
3.65696 0.99742
3.67967 0.999541
3.70238 1.00037
3.7251 1.0005
3.74781 1.00137
3.77053 1.00297
3.79324 1.00507
3.81595 1.00222
3.83867 1.00804
3.86138 1.00762
3.8841 1.01
3.90681 1.01071
3.92952 1.01193
3.95224 1.00925
3.97495 1.01308
3.99767 1.01088
4.02038 1.01188
4.04309 1.0111
4.06581 1.01106
4.08852 1.00945
4.11124 1.01042
4.13395 1.01156
4.15666 1.01091
4.17938 1.00593
4.20209 1.00546
4.22481 1.00467
4.24752 1.0023
4.27023 1.00322
4.29295 0.998806
4.31566 1.00037
4.33838 0.999394
4.36109 1.00059
4.3838 0.995354
4.40652 0.994017
4.42923 0.993852
4.45195 0.994152
4.47466 0.990133
4.49737 0.990112
4.52009 0.990182
