0 0
0.022714 0
0.045428 0
0.068142 0
0.090856 0
0.11357 0
0.136284 0
0.158998 0
0.181712 0
0.204426 0
0.22714 0
0.249854 0
0.272568 0
0.295282 0
0.317996 0
0.34071 0
0.363424 0
0.386138 0
0.408852 0
0.431566 0
0.45428 0
0.476994 0
0.499708 0
0.522422 0
0.545136 0
0.56785 0
0.590564 0
0.613278 0
0.635992 0
0.658706 0
0.68142 0
0.704134 0
0.726848 0
0.749562 0
0.772276 0
0.79499 0
0.817704 0
0.840418 0
0.863132 0
0.885846 0.000742746
0.90856 0.0102004
0.931274 0.066195
0.953988 0.250261
0.976702 0.618712
0.999416 1.10168
1.02213 1.59474
1.04484 1.98467
1.06756 2.20259
1.09027 2.29475
1.11299 2.2727
1.1357 2.18674
1.15841 2.0595
1.18113 1.9239
1.20384 1.76942
1.22656 1.63761
1.24927 1.53168
1.27198 1.41169
1.2947 1.31335
1.31741 1.23383
1.34013 1.16177
1.36284 1.09568
1.38555 1.03935
1.40827 0.99601
1.43098 0.962211
1.4537 0.930761
1.47641 0.89957
1.49912 0.87688
1.52184 0.860041
1.54455 0.846491
1.56727 0.836148
1.58998 0.828539
1.61269 0.818957
1.63541 0.824137
1.65812 0.821212
1.68084 0.820142
1.70355 0.828549
1.72626 0.840088
1.74898 0.847937
1.77169 0.861993
1.79441 0.874012
1.81712 0.889161
1.83983 0.902676
1.86255 0.916779
1.88526 0.942843
1.90798 0.965102
1.93069 0.989832
1.9534 1.00141
1.97612 1.0261
1.99883 1.04159
2.02155 1.05791
2.04426 1.07456
2.06697 1.08937
2.08969 1.10102
2.1124 1.10634
2.13512 1.11279
2.15783 1.11441
2.18054 1.10881
2.20326 1.10508
2.22597 1.09405
2.24869 1.0909
2.2714 1.07411
2.29411 1.06856
2.31683 1.05356
2.33954 1.04612
2.36226 1.04041
2.38497 1.02514
2.40768 1.01772
2.4304 1.00784
2.45311 1.00201
2.47583 0.995158
2.49854 0.989608
2.52125 0.978608
2.54397 0.975768
2.56668 0.971104
2.5894 0.970945
2.61211 0.968099
2.63482 0.966803
2.65754 0.968008
2.68025 0.966477
2.70297 0.966605
2.72568 0.969869
2.74839 0.972478
2.77111 0.976542
2.79382 0.975656
2.81654 0.982804
2.83925 0.982169
2.86196 0.987071
2.88468 0.983536
2.90739 0.994067
2.93011 0.996375
2.95282 0.999414
2.97553 1.00316
2.99825 1.00522
3.02096 1.00777
3.04368 1.00751
3.06639 1.00935
3.08911 1.01593
3.11182 1.0106
3.13453 1.01408
3.15725 1.01694
3.17996 1.01656
3.20268 1.01425
3.22539 1.01513
3.2481 1.01263
3.27082 1.01238
3.29353 1.00897
3.31625 1.01014
3.33896 1.00799
3.36167 1.00817
3.38439 1.00902
3.4071 1.00549
3.42982 1.00209
3.45253 1.00245
3.47524 1.00443
3.49796 0.99581
3.52067 0.99812
3.54339 0.995739
3.5661 0.994657
3.58881 0.995795
3.61153 0.994303
3.63424 0.992668
3.65696 0.993537
3.67967 0.994401
3.70238 0.991977
3.7251 0.990392
3.74781 0.993468
3.77053 0.996831
3.79324 0.99376
3.81595 0.992666
3.83867 0.997363
3.86138 0.997142
3.8841 0.997947
3.90681 0.999387
3.92952 1.00108
3.95224 0.999791
3.97495 0.997505
3.99767 1.00091
4.02038 0.998439
4.04309 1.00123
4.06581 0.99939
4.08852 0.99991
4.11124 1.00008
4.13395 0.999853
4.15666 1.00022
4.17938 1.0005
4.20209 1.00003
4.22481 1.00137
4.24752 1.00238
4.27023 1.00048
4.29295 1.00475
4.31566 1.00025
4.33838 0.999252
4.36109 0.997304
4.3838 1.00172
4.40652 0.996121
4.42923 0.99931
4.45195 0.998219
4.47466 0.995934
4.49737 0.997636
4.52009 0.999848
