0 750 375 750 375
1 746.245 375 753.755 375
2 746.245 375 753.755 375
3 746.245 374 753.755 376
4 746.245 373 753.755 377
5 746.245 374 753.755 376
6 743.165 376 756.835 374
7 743.165 379 756.835 371
8 743.165 381 756.835 369
9 743.165 380 756.835 370
10 743.165 381 756.835 369
11 743.165 378 756.835 372
12 743.165 380 756.835 370
13 743.165 380 756.835 370
14 743.165 380 756.835 370
15 743.165 378 756.835 372
16 743.165 379 756.835 371
17 743.165 380 756.835 370
18 743.165 381 756.835 369
19 743.165 382 756.835 368
20 743.165 381 756.835 369
21 743.165 382 756.835 368
22 743.165 384 756.835 366
23 743.165 384 756.835 366
24 743.165 386 756.835 364
25 743.165 385 756.835 365
26 743.165 384 756.835 366
27 743.165 383 756.835 367
28 743.165 382 756.835 368
29 743.165 382 756.835 368
30 743.165 384 756.835 366
31 743.165 384 756.835 366
32 743.165 385 756.835 365
33 743.165 383 756.835 367
34 743.165 382 756.835 368
35 743.165 382 756.835 368
36 743.165 383 756.835 367
37 743.165 384 756.835 366
38 743.165 384 756.835 366
39 743.165 384 756.835 366
40 743.165 384 756.835 366
41 743.165 382 756.835 368
42 743.165 382 756.835 368
43 743.165 382 756.835 368
44 743.165 380 756.835 370
45 743.165 380 756.835 370
46 743.165 381 756.835 369
47 743.165 381 756.835 369
48 743.165 381 756.835 369
49 743.165 379 756.835 371
50 743.165 379 756.835 371
51 743.165 383 756.835 367
52 743.165 384 756.835 366
53 743.165 384 756.835 366
54 743.165 387 756.835 363
55 743.165 386 756.835 364
56 743.165 387 756.835 363
57 743.165 387 756.835 363
58 743.165 387 756.835 363
59 743.165 388 756.835 362
60 743.165 387 756.835 363
61 744.113 386 755.887 364
62 744.113 386 755.887 364
63 744.113 387 755.887 363
64 744.113 386 755.887 364
65 744.113 388 755.887 362
66 744.113 388 755.887 362
67 744.113 389 755.887 361
68 744.113 390 755.887 360
69 744.113 391 755.887 359
70 744.113 394 755.887 356
71 744.113 394 755.887 356
72 744.113 394 755.887 356
73 744.113 392 755.887 358
74 744.113 389 755.887 361
75 744.113 388 755.887 362
76 744.113 388 755.887 362
77 744.113 387 755.887 363
78 744.113 388 755.887 362
79 744.113 388 755.887 362
80 744.113 387 755.887 363
81 755.943 384 744.057 366
82 755.943 381 744.057 369
83 755.943 380 744.057 370
84 755.943 382 744.057 368
85 755.943 383 744.057 367
86 755.943 381 744.057 369
87 755.943 380 744.057 370
88 755.943 379 744.057 371
89 755.943 379 744.057 371
90 755.943 379 744.057 371
91 755.943 378 744.057 372
92 755.943 379 744.057 371
93 755.943 379 744.057 371
94 755.943 380 744.057 370
95 755.943 379 744.057 371
96 755.943 382 744.057 368
97 755.943 384 744.057 366
98 755.943 383 744.057 367
99 755.943 382 744.057 368
100 755.943 382 744.057 368
101 755.943 383 744.057 367
102 755.943 383 744.057 367
103 755.943 382 744.057 368
104 755.943 381 744.057 369
105 755.943 379 744.057 371
106 755.943 380 744.057 370
107 755.943 382 744.057 368
108 755.943 384 744.057 366
109 751.51 385 748.49 365
110 751.51 385 748.49 365
111 751.51 385 748.49 365
112 751.51 385 748.49 365
113 751.51 386 748.49 364
114 751.51 384 748.49 366
115 751.51 384 748.49 366
116 751.51 384 748.49 366
117 751.51 384 748.49 366
118 751.51 385 748.49 365
119 751.51 384 748.49 366
120 751.51 384 748.49 366
121 751.51 382 748.49 368
122 751.51 381 748.49 369
123 751.51 381 748.49 369
124 751.51 380 748.49 370
125 751.51 382 748.49 368
126 751.51 379 748.49 371
127 751.51 377 748.49 373
128 751.51 380 748.49 370
129 751.51 381 748.49 369
130 751.51 380 748.49 370
131 751.51 379 748.49 371
132 751.51 379 748.49 371
133 751.51 378 748.49 372
134 751.51 380 748.49 370
135 751.51 381 748.49 369
136 751.51 381 748.49 369
137 751.51 383 748.49 367
138 751.51 383 748.49 367
139 751.51 383 748.49 367
140 751.51 384 748.49 366
141 751.51 381 748.49 369
142 751.51 381 748.49 369
143 751.51 381 748.49 369
144 751.51 381 748.49 369
145 751.51 381 748.49 369
146 751.51 383 748.49 367
147 751.51 385 748.49 365
148 751.51 383 748.49 367
149 751.51 383 748.49 367
150 751.51 381 748.49 369
151 751.51 378 748.49 372
152 751.51 380 748.49 370
153 751.51 380 748.49 370
154 735.902 381 764.098 369
155 735.902 380 764.098 370
156 735.902 382 764.098 368
157 735.902 383 764.098 367
158 761.711 385 738.289 365
159 761.711 384 738.289 366
160 761.711 384 738.289 366
161 761.711 385 738.289 365
162 761.711 384 738.289 366
163 761.711 386 738.289 364
164 761.711 385 738.289 365
165 758.795 383 741.205 367
166 758.795 382 741.205 368
167 758.795 382 741.205 368
168 758.795 382 741.205 368
169 758.795 382 741.205 368
170 758.795 378 741.205 372
171 758.795 376 741.205 374
172 758.795 376 741.205 374
173 758.795 375 741.205 375
174 758.795 375 741.205 375
175 758.795 375 741.205 375
176 758.795 376 741.205 374
177 758.795 376 741.205 374
178 758.795 377 741.205 373
179 758.795 377 741.205 373
180 758.795 378 741.205 372
181 758.795 378 741.205 372
182 758.795 379 741.205 371
183 758.795 378 741.205 372
184 758.795 377 741.205 373
185 758.795 376 741.205 374
186 754.731 377 745.269 373
187 754.731 376 745.269 374
188 754.731 376 745.269 374
189 754.731 376 745.269 374
190 754.731 376 745.269 374
191 754.731 377 745.269 373
192 754.731 377 745.269 373
193 754.731 378 745.269 372
194 754.731 378 745.269 372
195 754.731 379 745.269 371
196 764.291 378 735.709 372
197 764.291 377 735.709 373
198 764.291 377 735.709 373
199 764.291 380 735.709 370
200 764.291 379 735.709 371
201 764.291 380 735.709 370
202 764.291 381 735.709 369
203 764.291 383 735.709 367
204 764.291 382 735.709 368
205 764.291 380 735.709 370
206 764.291 380 735.709 370
207 764.291 380 735.709 370
208 764.291 380 735.709 370
