0.00202 0.80938
0.00000 0.75312
0.00606 0.86563
0.01212 0.94063
0.02828 1.02813
0.04242 1.07813
0.05859 1.12500
0.08081 1.17813
0.10101 1.20938
0.12525 1.24688
0.16162 1.28438
0.19798 1.31563
0.23838 1.33750
0.27879 1.35312
0.32727 1.36563
0.37172 1.35938
0.42020 1.34063
0.45657 1.31562
0.49697 1.27813
0.53333 1.24063
0.58586 1.17813
0.62626 1.12500
0.66465 1.06875
0.70101 1.01250
0.73333 0.95625
0.76364 0.89688
0.78384 0.85312
0.80404 0.80313
0.83030 0.74375
0.84848 0.68438

 
