7.0000e-01 7.0728e-01
7.2500e-01 6.8502e-01
7.5000e-01 6.6159e-01
7.7500e-01 6.3481e-01
8.0000e-01 6.0280e-01
8.2500e-01 5.6260e-01
8.5000e-01 5.2270e-01
8.7500e-01 4.6470e-01
