7.0000e-01 9.5950e-03
7.2500e-01 1.5050e-02
7.5000e-01 1.5985e-02
7.7500e-01 2.3425e-02
8.0000e-01 3.0560e-02
8.2500e-01 3.6820e-02
8.5000e-01 4.5150e-02
8.7500e-01 5.5095e-02
