3.73460e-01 7.00000e-01
3.68690e-01 7.25000e-01
3.61035e-01 7.50000e-01
3.56655e-01 7.75000e-01
3.52200e-01 8.00000e-01
3.39900e-01 8.25000e-01
3.42950e-01 8.50000e-01
3.39350e-01 8.75000e-01
